vannmiljo_code,sample_date,lab,depth1,depth2,par_unit,flag,value
063-62170,2021-02-19 07:00:10,Eurofins,0.0,0.0,KOND_mS/m,nan,2.8
063-62170,2021-02-19 07:00:10,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.9
063-62170,2021-02-19 07:00:10,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.8
063-62170,2021-02-19 07:00:10,Eurofins,0.0,0.0,RAL_µg/l Al,nan,13.0
063-62170,2021-02-19 07:00:10,Eurofins,0.0,0.0,RAL_µg/l Al,nan,6.9
063-62170,2021-02-19 07:00:10,Eurofins,0.0,0.0,TOC_mg/l C,nan,0.6
063-62170,2021-02-19 07:00:10,Eurofins,0.0,0.0,TOC_mg/l C,nan,0.72
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,CA_mg/l,nan,0.32
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,CA_mg/l,nan,0.64
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,22.0
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,18.0
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,KOND_mS/m,nan,1.41
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,KOND_mS/m,nan,1.46
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,LAL_µg/l Al,nan,15.0
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,LAL_µg/l Al,nan,8.0
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.8
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.4
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,RAL_µg/l Al,nan,37.0
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,RAL_µg/l Al,nan,26.0
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,TOC_mg/l C,nan,1.7
063-62170,2021-03-04 07:05:27,Eurofins,0.0,0.0,TOC_mg/l C,nan,2.0
