vannmiljo_code,sample_date,lab,depth1,depth2,par_unit,flag,value,period
021-101031,2020-11-03 07:05:07,Eurofins,0.0,0.0,CA_mg/l,nan,0.67,new
021-101031,2020-11-03 07:05:07,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2,new
021-101031,2020-11-03 07:05:07,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.3,new
021-101031,2020-11-03 07:05:07,Eurofins,0.0,0.0,TEMP_°C,nan,8.0,new
021-101031,2020-11-03 07:05:07,Eurofins,0.0,0.0,TEMP_°C,nan,7.7,new
021-101031,2020-11-17 07:15:49,Eurofins,0.0,0.0,CA_mg/l,nan,0.68,new
021-101031,2020-11-17 07:15:49,Eurofins,0.0,0.0,CA_mg/l,nan,0.7,new
021-101031,2020-11-17 07:15:49,Eurofins,0.0,0.0,CA_mg/l,nan,0.71,new
021-101031,2020-11-17 07:15:49,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1,new
021-101031,2020-11-17 07:15:49,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0,new
021-101031,2020-11-17 07:15:49,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0,new
021-101031,2020-11-17 07:15:49,Eurofins,0.0,0.0,TEMP_°C,nan,7.2,new
021-101031,2020-11-17 07:15:49,Eurofins,0.0,0.0,TEMP_°C,nan,7.1,new
021-101031,2020-11-17 07:15:49,Eurofins,0.0,0.0,TEMP_°C,nan,7.1,new
021-101031,2020-12-01 07:20:25,Eurofins,0.0,0.0,CA_mg/l,nan,0.74,new
021-101031,2020-12-01 07:20:25,Eurofins,0.0,0.0,CA_mg/l,nan,0.75,new
021-101031,2020-12-01 07:20:25,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0,new
021-101031,2020-12-01 07:20:25,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2,new
021-101031,2020-12-01 07:20:25,Eurofins,0.0,0.0,TEMP_°C,nan,2.9,new
021-101031,2020-12-01 07:20:25,Eurofins,0.0,0.0,TEMP_°C,nan,2.9,new
021-101031,2020-12-08 07:20:51,Eurofins,0.0,0.0,CA_mg/l,nan,0.63,new
021-101031,2020-12-08 07:20:51,Eurofins,0.0,0.0,CA_mg/l,nan,0.65,new
021-101031,2020-12-08 07:20:51,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0,new
021-101031,2020-12-08 07:20:51,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1,new
021-101031,2020-12-08 07:20:51,Eurofins,0.0,0.0,TEMP_°C,nan,4.3,new
021-101031,2020-12-08 07:20:51,Eurofins,0.0,0.0,TEMP_°C,nan,4.4,new
021-101031,2020-12-22 07:10:17,Eurofins,0.0,0.0,CA_mg/l,nan,0.74,new
021-101031,2020-12-22 07:10:17,Eurofins,0.0,0.0,CA_mg/l,nan,0.72,new
021-101031,2020-12-22 07:10:17,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0,new
021-101031,2020-12-22 07:10:17,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0,new
021-101031,2020-12-22 07:10:17,Eurofins,0.0,0.0,TEMP_°C,nan,4.8,new
021-101031,2020-12-22 07:10:17,Eurofins,0.0,0.0,TEMP_°C,nan,4.7,new
021-32115,2020-11-17 07:15:49,Eurofins,0.0,0.0,CA_mg/l,nan,0.88,new
021-32115,2020-11-17 07:15:49,Eurofins,0.0,0.0,CA_mg/l,nan,0.83,new
021-32115,2020-11-17 07:15:49,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.5,new
021-32115,2020-11-17 07:15:49,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.5,new
021-32115,2020-11-17 07:15:49,Eurofins,0.0,0.0,TEMP_°C,nan,7.1,new
021-32115,2020-11-17 07:15:49,Eurofins,0.0,0.0,TEMP_°C,nan,7.1,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.019,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.018,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,ANC_µekv/l,nan,66.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,ANC_µekv/l,nan,77.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,CA_mg/l,nan,1.2,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,CA_mg/l,nan,1.3,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,CL_mg/l,nan,1.9,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,CL_mg/l,nan,1.9,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,88.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,87.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,KOND_mS/m,nan,1.43,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,KOND_mS/m,nan,1.39,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,K_mg/l,nan,0.16,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,K_mg/l,nan,0.16,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,LAL_µg/l Al,nan,12.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,LAL_µg/l Al,nan,13.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,MG_mg/l,nan,0.18,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,MG_mg/l,nan,0.18,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,25.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,26.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,220.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,300.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,NA_mg/l,nan,1.2,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,NA_mg/l,nan,1.3,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,3.1,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,3.6,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,RAL_µg/l Al,nan,100.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,RAL_µg/l Al,nan,100.0,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,654.560585885486,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,701.3149134487351,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,SO4_mg/l,nan,0.48,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,SO4_mg/l,nan,0.37,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,TOC_mg/l C,nan,7.6,new
021-46388 ,2020-10-07 07:20:55,Eurofins,0.0,0.0,TOC_mg/l C,nan,7.8,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,ALK_mmol/l,<,0.01,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,ALK_mmol/l,<,0.01,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,ANC_µekv/l,nan,22.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,ANC_µekv/l,nan,32.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,CA_mg/l,nan,0.53,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,CA_mg/l,nan,0.49,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,CL_mg/l,nan,1.9,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,CL_mg/l,nan,1.8,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,79.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,80.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,KOND_mS/m,nan,1.34,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,KOND_mS/m,nan,1.36,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,K_mg/l,nan,0.14,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,K_mg/l,nan,0.13,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,LAL_µg/l Al,nan,41.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,LAL_µg/l Al,nan,50.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,MG_mg/l,nan,0.2,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,MG_mg/l,nan,0.19,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,35.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,36.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,330.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,260.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,NA_mg/l,nan,1.3,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,NA_mg/l,nan,1.2,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,3.6,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,5.2,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.3,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.2,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,RAL_µg/l Al,nan,120.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,RAL_µg/l Al,nan,130.0,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,701.3149134487351,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,701.3149134487351,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,SO4_mg/l,nan,1.22,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,SO4_mg/l,nan,0.5,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,TOC_mg/l C,nan,6.7,new
021-79147,2020-10-07 07:20:55,Eurofins,0.0,0.0,TOC_mg/l C,nan,6.9,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.06,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.057,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,ANC_µekv/l,nan,110.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,ANC_µekv/l,nan,110.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,CA_mg/l,nan,2.1,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,CA_mg/l,nan,2.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,CL_mg/l,nan,2.2,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,CL_mg/l,nan,2.1,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,64.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,63.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,KOND_mS/m,nan,1.86,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,KOND_mS/m,nan,1.84,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,K_mg/l,nan,0.18,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,K_mg/l,nan,0.18,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,LAL_µg/l Al,nan,8.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,LAL_µg/l Al,nan,11.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,MG_mg/l,nan,0.22,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,MG_mg/l,nan,0.22,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,37.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,38.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,230.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,210.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,NA_mg/l,nan,1.4,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,NA_mg/l,nan,1.4,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,4.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,4.5,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.5,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.4,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,RAL_µg/l Al,nan,72.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,RAL_µg/l Al,nan,74.0,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,841.5778961384821,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,841.5778961384821,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,SO4_mg/l,nan,0.52,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,SO4_mg/l,nan,0.48,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,TOC_mg/l C,nan,7.2,new
021-86500,2020-10-07 07:20:55,Eurofins,0.0,0.0,TOC_mg/l C,nan,7.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.136,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.137,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,ANC_µekv/l,nan,190.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,ANC_µekv/l,nan,200.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,CA_mg/l,nan,3.7,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,CA_mg/l,nan,3.6,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,CL_mg/l,nan,2.2,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,CL_mg/l,nan,2.1,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,38.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,34.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,KOND_mS/m,nan,2.53,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,KOND_mS/m,nan,2.53,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,K_mg/l,nan,0.17,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,K_mg/l,nan,0.17,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,LAL_µg/l Al,nan,-3.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,LAL_µg/l Al,nan,1.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,MG_mg/l,nan,0.24,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,MG_mg/l,nan,0.24,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,54.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,51.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,250.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,210.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,NA_mg/l,nan,1.4,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,NA_mg/l,nan,1.5,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,3.4,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,4.2,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,7.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,7.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,RAL_µg/l Al,nan,35.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,RAL_µg/l Al,nan,35.0,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,794.823568575233,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,794.823568575233,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,SO4_mg/l,nan,0.44,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,SO4_mg/l,nan,0.46,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,TOC_mg/l C,nan,5.8,new
021-86768,2020-10-07 07:20:55,Eurofins,0.0,0.0,TOC_mg/l C,nan,5.7,new
022-32019,2020-12-09 07:20:08,Eurofins,0.0,0.0,CA_mg/l,nan,0.81,new
022-32019,2020-12-09 07:20:08,Eurofins,0.0,0.0,CA_mg/l,nan,1.7,new
022-32019,2020-12-09 07:20:08,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.6,new
022-32019,2020-12-09 07:20:08,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,CA_mg/l,nan,0.87,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,CA_mg/l,nan,2.0,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,76.0,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,46.0,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,KOND_mS/m,nan,2.75,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,KOND_mS/m,nan,3.58,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,LAL_µg/l Al,nan,44.0,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,LAL_µg/l Al,nan,14.0,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.9,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,RAL_µg/l Al,nan,120.0,new
022-58904,2020-12-09 07:20:08,Eurofins,0.0,0.0,RAL_µg/l Al,nan,60.0,new
