vannmiljo_code,sample_date,lab,depth1,depth2,par_unit,flag,value,period
020-44497,2020-10-05,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,5.6,historic
020-44497,2020-10-05,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2020-11-02,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,230.0,historic
020-44497,2020-11-02,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,300.0,historic
020-44497,2020-11-02,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2020-11-02,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,15.0,historic
020-44497,2021-01-04,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,300.0,historic
020-44497,2021-01-04,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,310.0,historic
020-44497,2021-01-04,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2021-01-04,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,8.8,historic
020-44497,2021-02-02,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,350.0,historic
020-44497,2021-02-02,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,310.0,historic
020-44497,2021-02-02,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,9.6,historic
020-44497,2021-02-02,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,5.4,historic
020-44497,2021-03-01,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,400.0,historic
020-44497,2021-03-01,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,350.0,historic
020-44497,2021-03-01,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,8.1,historic
020-44497,2021-03-01,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.0,historic
020-44497,2021-04-06,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,260.0,historic
020-44497,2021-04-06,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,250.0,historic
020-44497,2021-04-06,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,5.9,historic
020-44497,2021-04-06,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.5,historic
020-44497,2021-05-03,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,250.0,historic
020-44497,2021-05-03,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,230.0,historic
020-44497,2021-05-03,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,4.2,historic
020-44497,2021-05-03,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2021-06-07,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,190.0,historic
020-44497,2021-06-07,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,180.0,historic
020-44497,2021-06-07,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,4.4,historic
020-44497,2021-06-07,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.1,historic
020-44497,2021-07-05,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2021-07-05,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,4.1,historic
020-44497,2021-08-02,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,190.0,historic
020-44497,2021-08-02,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,160.0,historic
020-44497,2021-08-02,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,4.3,historic
020-44497,2021-08-02,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2021-09-06,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,190.0,historic
020-44497,2021-09-06,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,160.0,historic
020-44497,2021-09-06,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.9,historic
020-44497,2021-09-06,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2021-10-04,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,310.0,historic
020-44497,2021-10-04,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,220.0,historic
020-44497,2021-10-04,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,9.7,historic
020-44497,2021-10-04,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,3.8,historic
020-44497,2021-11-01,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,320.0,historic
020-44497,2021-11-01,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,260.0,historic
020-44497,2021-11-01,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,7.3,historic
020-44497,2021-11-01,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2021-12-06,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,440.0,historic
020-44497,2021-12-06,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,410.0,historic
020-44497,2021-12-06,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,8.3,historic
020-44497,2021-12-06,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.8,historic
020-44497,2022-01-03,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,330.0,historic
020-44497,2022-01-03,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,370.0,historic
020-44497,2022-01-03,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2022-01-03,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,6.8,historic
020-44497,2022-01-31,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,320.0,historic
020-44497,2022-01-31,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,340.0,historic
020-44497,2022-01-31,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2022-01-31,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,3.5,historic
020-44497,2022-02-28,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,290.0,historic
020-44497,2022-02-28,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,300.0,historic
020-44497,2022-02-28,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,4.0,historic
020-44497,2022-02-28,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2022-04-04,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,290.0,historic
020-44497,2022-04-04,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,270.0,historic
020-44497,2022-04-04,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2022-04-04,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,3.5,historic
020-44497,2022-05-02,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,330.0,historic
020-44497,2022-05-02,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,310.0,historic
020-44497,2022-05-02,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2022-05-02,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,8.0,historic
020-44497,2022-06-07,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,3.3,historic
020-44497,2022-06-07,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.8,historic
020-44497,2022-07-04,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,300.0,historic
020-44497,2022-07-04,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,260.0,historic
020-44497,2022-07-04,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.7,historic
020-44497,2022-07-04,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,6.1,historic
020-44497,2022-08-01,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,210.0,historic
020-44497,2022-08-01,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,230.0,historic
020-44497,2022-08-01,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2022-08-01,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,5.8,historic
020-44497,2022-09-05,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,240.0,historic
020-44497,2022-09-05,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,210.0,historic
020-44497,2022-09-05,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,5.1,historic
020-44497,2022-09-05,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.7,historic
020-44497,2022-10-03,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,300.0,historic
020-44497,2022-10-03,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,260.0,historic
020-44497,2022-10-03,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,6.4,historic
020-44497,2022-10-03,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.1,historic
020-44497,2022-10-31,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,290.0,historic
020-44497,2022-10-31,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,350.0,historic
020-44497,2022-10-31,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,4.7,historic
020-44497,2022-10-31,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2022-12-05,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,270.0,historic
020-44497,2022-12-05,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,250.0,historic
020-44497,2023-01-02,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,260.0,historic
020-44497,2023-01-02,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,260.0,historic
020-44497,2023-01-02,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,3.9,historic
020-44497,2023-01-02,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2023-01-30,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,220.0,historic
020-44497,2023-01-30,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,220.0,historic
020-44497,2023-01-30,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,3.2,historic
020-44497,2023-01-30,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2023-02-27,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,270.0,historic
020-44497,2023-02-27,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,220.0,historic
020-44497,2023-02-27,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.4,historic
020-44497,2023-02-27,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.2,historic
020-44497,2023-04-03,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,240.0,historic
020-44497,2023-04-03,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,220.0,historic
020-44497,2023-04-03,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.9,historic
020-44497,2023-04-03,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2023-05-01,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,210.0,historic
020-44497,2023-05-01,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,180.0,historic
020-44497,2023-05-01,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,2.6,historic
020-44497,2023-05-01,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-44497,2023-10-30,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,310.0,historic
020-44497,2023-10-30,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,240.0,historic
020-44497,2023-10-30,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,5.4,historic
020-44497,2023-10-30,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,CA_mg/l,=,1.6,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,CA_mg/l,=,1.3,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,ILAL_µg/l Al,=,47.0,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,ILAL_µg/l Al,=,58.0,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,KOND_mS/m,=,2.04,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,KOND_mS/m,=,1.61,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,6.3,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,6.2,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,TEMP_°C,=,1.0,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,TEMP_°C,=,1.0,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,TOC_mg/l C,=,4.2,historic
020-58795,2021-03-01,Eurofins (historic),0.0,0.0,TOC_mg/l C,=,4.7,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,CA_mg/l,=,1.1,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,CA_mg/l,=,1.3,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,ILAL_µg/l Al,=,58.0,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,ILAL_µg/l Al,=,48.0,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,KOND_mS/m,=,1.49,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,KOND_mS/m,=,1.24,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,6.4,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,6.1,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,RAL_µg/l Al,=,56.0,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,RAL_µg/l Al,=,71.0,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,TEMP_°C,=,3.0,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,TEMP_°C,=,3.0,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,TOC_mg/l C,=,4.4,historic
020-58795,2021-04-06,Eurofins (historic),0.0,0.0,TOC_mg/l C,=,4.7,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,ALK_mmol/l,=,0.034,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,ALK_mmol/l,=,0.035,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,ANC_µekv/l,=,26.3,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,ANC_µekv/l,=,19.4,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,0.18,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,0.29,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,CL_mg/l,=,1.5,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,CL_mg/l,=,1.7,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,ILAL_µg/l Al,=,62.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,ILAL_µg/l Al,=,57.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,KOND_mS/m,=,1.4,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,KOND_mS/m,=,1.3,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,K_mg/l,=,0.085,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,K_mg/l,=,0.069,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,LAL_µg/l Al,=,59.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,LAL_µg/l Al,=,47.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,MG_mg/l,=,0.15,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,MG_mg/l,=,0.15,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,N-TOT_µg/l N,=,150.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,N-TOT_µg/l N,=,110.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,NA_mg/l,=,1.41,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,NA_mg/l,=,1.46,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,P-TOT_µg/l P,=,13.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,P-TOT_µg/l P,<,2.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,5.09,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,5.39,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,RAL_µg/l Al,=,109.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,RAL_µg/l Al,=,116.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,SIO2_µg/l Si,=,1211.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,SIO2_µg/l Si,=,1131.0,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,SO4_mg/l,=,0.73,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,SO4_mg/l,=,0.8,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,TOC_mg/l C,=,5.3,historic
020-58796,2017-01-02,VestfoldLAB (historic),0.0,0.0,TOC_mg/l C,=,5.6,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,0.99,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,1.21,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,ILAL_µg/l Al,=,59.0,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,ILAL_µg/l Al,=,71.0,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,LAL_µg/l Al,=,29.0,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,LAL_µg/l Al,=,23.0,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.1,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,5.94,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,RAL_µg/l Al,=,88.0,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,RAL_µg/l Al,=,94.0,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,TEMP_°C,=,1.0,historic
020-58797,2017-01-02,VestfoldLAB (historic),0.0,0.0,TEMP_°C,=,3.0,historic
021-101031,2020-09-07,Eurofins (historic),0.0,0.0,CA_mg/l,=,540.0,historic
021-101031,2020-09-07,Eurofins (historic),0.0,0.0,CA_mg/l,=,0.54,historic
021-101031,2020-09-07,Eurofins (historic),0.0,0.0,K_mg/l,=,0.13,historic
021-101031,2020-09-07,Eurofins (historic),0.0,0.0,K_mg/l,=,130.0,historic
021-101031,2020-09-07,Eurofins (historic),0.0,0.0,MG_mg/l,=,0.13,historic
021-101031,2020-09-07,Eurofins (historic),0.0,0.0,MG_mg/l,=,130.0,historic
021-101031,2020-09-07,Eurofins (historic),0.0,0.0,NA_mg/l,=,820.0,historic
021-101031,2020-09-07,Eurofins (historic),0.0,0.0,NA_mg/l,=,0.82,historic
021-101031,2021-05-25,Eurofins (historic),0.0,0.0,CA_mg/l,=,0.69,historic
021-101031,2021-05-25,Eurofins (historic),0.0,0.0,CA_mg/l,=,0.62,historic
021-101031,2021-05-25,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,6.1,historic
021-101031,2021-05-25,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,6.1,historic
021-101031,2021-05-25,Eurofins (historic),0.0,0.0,TEMP_°C,=,7.8,historic
021-101031,2021-05-25,Eurofins (historic),0.0,0.0,TEMP_°C,=,7.8,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,ANC_µekv/l,=,38.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,ANC_µekv/l,=,36.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,CA_mg/l,=,0.78,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,CA_mg/l,=,0.8,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,CL_mg/l,=,1.6,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,CL_mg/l,=,1.6,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,ILAL_µg/l Al,=,36.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,ILAL_µg/l Al,=,36.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,KOND_mS/m,=,1.26,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,KOND_mS/m,=,1.27,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,K_mg/l,=,0.21,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,K_mg/l,=,0.22,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,MG_mg/l,=,0.19,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,MG_mg/l,=,0.18,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,N-NO3_µg/l N,=,37.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,N-NO3_µg/l N,=,40.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,190.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,180.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,NA_mg/l,=,1.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,NA_mg/l,=,1.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,5.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,4.7,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,6.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,6.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,RAL_µg/l Al,=,53.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,RAL_µg/l Al,=,56.0,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,SO4_mg/l,=,0.88,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,SO4_mg/l,=,0.89,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,TEMP_°C,=,12.2,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,TEMP_°C,=,12.2,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,TOC_mg/l C,=,4.3,historic
021-101031,2021-10-04,Eurofins (historic),0.0,0.0,TOC_mg/l C,=,4.6,historic
021-101031,2022-10-17,Eurofins (historic),0.0,0.0,CA_mg/l,=,1.0,historic
021-101031,2022-10-17,Eurofins (historic),0.0,0.0,CA_mg/l,=,1.2,historic
021-101031,2022-10-17,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,5.9,historic
021-101031,2022-10-17,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,5.9,historic
021-101031,2022-10-17,Eurofins (historic),0.0,0.0,TEMP_°C,=,9.2,historic
021-101031,2022-10-17,Eurofins (historic),0.0,0.0,TEMP_°C,=,9.2,historic
021-28450,2020-09-02,Eurofins (historic),0.0,0.0,CA_mg/l,=,2.6,historic
021-28450,2020-09-02,Eurofins (historic),0.0,0.0,CA_mg/l,=,0.38,historic
021-28450,2020-09-02,Eurofins (historic),0.0,0.0,K_mg/l,=,0.79,historic
021-28450,2020-09-02,Eurofins (historic),0.0,0.0,K_mg/l,=,0.94,historic
021-28450,2020-09-02,Eurofins (historic),0.0,0.0,MG_mg/l,=,0.94,historic
021-28450,2020-09-02,Eurofins (historic),0.0,0.0,MG_mg/l,=,0.34,historic
021-28450,2020-09-02,Eurofins (historic),0.0,0.0,NA_mg/l,=,1.2,historic
021-28450,2020-09-02,Eurofins (historic),0.0,0.0,NA_mg/l,=,0.6,historic
021-28450,2020-09-07,Eurofins (historic),0.0,0.0,CA_mg/l,=,0.46,historic
021-28450,2020-09-07,Eurofins (historic),0.0,0.0,CA_mg/l,=,1.6,historic
021-28450,2020-09-07,Eurofins (historic),0.0,0.0,K_mg/l,=,0.62,historic
021-28450,2020-09-07,Eurofins (historic),0.0,0.0,K_mg/l,=,1.5,historic
021-28450,2020-09-07,Eurofins (historic),0.0,0.0,MG_mg/l,=,0.68,historic
021-28450,2020-09-07,Eurofins (historic),0.0,0.0,MG_mg/l,=,1.1,historic
021-28450,2020-09-07,Eurofins (historic),0.0,0.0,NA_mg/l,=,2.0,historic
021-28450,2020-09-07,Eurofins (historic),0.0,0.0,NA_mg/l,=,0.95,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,ANC_µekv/l,=,61.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,ANC_µekv/l,=,99.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,CA_mg/l,=,1.5,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,CA_mg/l,=,2.4,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,CL_mg/l,=,22.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,CL_mg/l,=,11.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,ILAL_µg/l Al,=,75.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,ILAL_µg/l Al,=,86.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,KOND_mS/m,=,4.88,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,KOND_mS/m,=,8.71,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,K_mg/l,=,0.48,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,K_mg/l,=,0.37,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,MG_mg/l,=,0.59,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,MG_mg/l,=,0.42,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,N-NO3_µg/l N,=,350.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,N-NO3_µg/l N,=,290.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,420.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,N-TOT_µg/l N,=,480.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,NA_mg/l,=,14.0,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,NA_mg/l,=,7.1,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,5.1,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,P-TOT_µg/l P,=,5.2,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,6.2,historic
021-28450,2023-01-09,Eurofins (historic),0.0,0.0,PH_<ubenevnt>,=,5.6,historic
