vannmiljo_code,sample_date,lab,depth1,depth2,par_unit,flag,value
027-58831,2014-02-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.09
027-58831,2014-02-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.08
027-58831,2014-03-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.79
027-58831,2014-03-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.795
027-58831,2014-03-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.82
027-58831,2014-03-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.8
027-58831,2014-03-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.41
027-58831,2014-03-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.33
027-58831,2014-04-07,NIVA (historic),0.0,0.0,CA_mg/l,=,0.725
027-58831,2014-04-07,NIVA (historic),0.0,0.0,CA_mg/l,=,0.6709999999999999
027-58831,2014-04-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.66
027-58831,2014-04-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.46
027-58831,2014-04-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.07
027-58831,2014-04-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.01
027-58831,2014-05-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.698
027-58831,2014-05-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.726
027-58831,2014-05-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.62
027-58831,2014-05-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.65
027-58831,2014-05-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.2
027-58831,2014-05-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.23
027-58831,2014-06-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.7559999999999999
027-58831,2014-06-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.7490000000000001
027-58831,2014-06-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.68
027-58831,2014-06-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.66
027-58831,2014-06-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.32
027-58831,2014-06-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.22
027-58831,2014-07-07,NIVA (historic),0.0,0.0,CA_mg/l,=,0.7340000000000001
027-58831,2014-07-07,NIVA (historic),0.0,0.0,CA_mg/l,=,0.777
027-58831,2014-07-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.24
027-58831,2014-07-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.69
027-58831,2014-07-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.45
027-58831,2014-07-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.52
027-58831,2014-10-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.789
027-58831,2014-10-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.7959999999999999
027-58831,2014-10-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.57
027-58831,2014-10-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.62
027-58831,2014-10-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.36
027-58831,2014-10-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.38
027-58831,2014-11-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.772
027-58831,2014-11-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.773
027-58831,2014-11-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.14
027-58831,2014-11-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.06
027-58831,2014-12-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.752
027-58831,2014-12-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.7490000000000001
027-58831,2014-12-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.59
027-58831,2014-12-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.56
027-58831,2014-12-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.13
027-58831,2014-12-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.18
027-58831,2015-01-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.782
027-58831,2015-01-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.727
027-58831,2015-01-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.99
027-58831,2015-01-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.96
027-58831,2015-03-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.7070000000000001
027-58831,2015-03-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.78
027-58831,2015-03-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.99
027-58831,2015-03-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.02
027-58831,2015-03-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.93
027-58831,2015-03-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.87
027-58831,2015-04-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.79
027-58831,2015-04-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.8
027-58831,2015-04-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.98
027-58831,2015-04-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.97
027-58831,2015-04-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.99
027-58831,2015-04-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.98
027-58831,2015-05-04,NIVA (historic),0.0,0.0,CA_mg/l,=,0.7340000000000001
027-58831,2015-05-04,NIVA (historic),0.0,0.0,CA_mg/l,=,0.763
027-58831,2015-05-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.97
027-58831,2015-05-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.98
027-58831,2015-05-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.98
027-58831,2015-05-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.97
027-58831,2015-06-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.764
027-58831,2015-06-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.77
027-58831,2015-06-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.93
027-58831,2015-06-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.92
027-58831,2015-06-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.91
027-58831,2015-06-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.87
027-58831,2016-12-19,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,0.67
027-58831,2016-12-19,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,0.68
027-58831,2016-12-19,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.26
027-58831,2016-12-19,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.12
027-58851,2012-03-05,NIVA (historic),0.0,0.0,CA_mg/l,=,1.08
027-58851,2012-03-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.779
027-58851,2012-03-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.41
027-58851,2012-03-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,5.73
027-58851,2012-03-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.06
027-58851,2012-03-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.16
027-58851,2012-04-02,NIVA (historic),0.0,0.0,CA_mg/l,=,1.18
027-58851,2012-04-02,NIVA (historic),0.0,0.0,CA_mg/l,=,2.0
027-58851,2012-04-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.16
027-58851,2012-04-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,5.78
027-58851,2012-04-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.2
027-58851,2012-04-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.58
027-58851,2012-05-07,NIVA (historic),0.0,0.0,CA_mg/l,=,1.6
027-58851,2012-05-07,NIVA (historic),0.0,0.0,CA_mg/l,=,2.26
027-58851,2012-05-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.49
027-58851,2012-05-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,5.88
027-58851,2012-05-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.57
027-58851,2012-05-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.75
027-58851,2012-08-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.9
027-58851,2012-08-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.38
027-58851,2012-08-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.43
027-58851,2012-08-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.88
027-58851,2012-08-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.44
027-58851,2012-08-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.56
027-58851,2012-09-03,NIVA (historic),0.0,0.0,CA_mg/l,=,1.94
027-58851,2012-09-03,NIVA (historic),0.0,0.0,CA_mg/l,=,1.73
027-58851,2012-09-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.36
027-58851,2012-09-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.88
027-58851,2012-09-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.64
027-58851,2012-09-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.78
027-58851,2012-10-01,NIVA (historic),0.0,0.0,CA_mg/l,=,1.95
027-58851,2012-10-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.6970000000000001
027-58851,2012-10-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.51
027-58851,2012-10-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.66
027-58851,2012-10-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.76
027-58851,2012-10-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.12
027-58851,2013-02-04,NIVA (historic),0.0,0.0,CA_mg/l,=,1.27
027-58851,2013-02-04,NIVA (historic),0.0,0.0,CA_mg/l,=,1.33
027-58851,2013-02-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,5.07
027-58851,2013-02-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.24
027-58851,2013-03-04,NIVA (historic),0.0,0.0,CA_mg/l,=,1.09
027-58851,2013-03-04,NIVA (historic),0.0,0.0,CA_mg/l,=,2.24
027-58851,2013-03-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.38
027-58851,2013-03-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,5.93
027-58851,2013-03-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.09
027-58851,2013-03-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.76
027-58851,2013-04-15,NIVA (historic),0.0,0.0,CA_mg/l,=,0.392
027-58851,2013-04-15,NIVA (historic),0.0,0.0,CA_mg/l,=,2.17
027-58851,2013-04-15,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.97
027-58851,2013-04-15,NIVA (historic),0.0,0.0,KOND_mS/m,=,5.43
027-58851,2013-04-15,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.79
027-58851,2013-04-15,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.63
027-58851,2013-05-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.43700000000000006
027-58851,2013-05-06,NIVA (historic),0.0,0.0,CA_mg/l,=,1.66
027-58851,2013-05-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.22
027-58851,2013-05-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.83
027-58851,2013-05-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.92
027-58851,2013-05-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.37
030-58776,2018-04-30,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,1.22
030-58776,2018-04-30,VestfoldLAB (historic),0.0,0.0,CA_mg/l,=,1.22
030-58776,2018-04-30,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.36
030-58776,2018-04-30,VestfoldLAB (historic),0.0,0.0,PH_<ubenevnt>,=,6.36
030-58837,2012-05-07,NIVA (historic),0.0,0.0,CA_mg/l,=,0.244
030-58837,2012-05-07,NIVA (historic),0.0,0.0,CA_mg/l,=,0.32
030-58837,2012-05-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.69
030-58837,2012-05-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.33
030-58837,2012-05-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.33
030-58837,2012-05-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.9
030-58837,2012-08-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.175
030-58837,2012-08-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.28
030-58837,2012-08-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,0.94
030-58837,2012-08-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,0.99
030-58837,2012-08-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.78
030-58837,2012-08-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.14
030-58837,2012-09-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.16
030-58837,2012-09-03,NIVA (historic),0.0,0.0,CA_mg/l,=,1.13
030-58837,2012-09-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,0.86
030-58837,2012-09-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.28
030-58837,2012-09-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.86
030-58837,2012-09-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.33
030-58837,2012-10-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.203
030-58837,2012-10-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.513
030-58837,2012-10-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.15
030-58837,2012-10-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.35
030-58837,2012-10-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.82
030-58837,2012-10-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.02
030-58837,2013-02-04,NIVA (historic),0.0,0.0,CA_mg/l,=,0.53
030-58837,2013-02-04,NIVA (historic),0.0,0.0,CA_mg/l,=,8.05
030-58837,2013-02-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.48
030-58837,2013-02-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,7.55
030-58837,2013-02-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,7.64
030-58837,2013-02-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.16
030-58837,2013-03-04,NIVA (historic),0.0,0.0,CA_mg/l,=,0.662
030-58837,2013-03-04,NIVA (historic),0.0,0.0,CA_mg/l,=,0.33299999999999996
030-58837,2013-03-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.75
030-58837,2013-03-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.74
030-58837,2013-03-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.93
030-58837,2013-03-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.98
030-58837,2013-04-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.601
030-58837,2013-04-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.613
030-58837,2013-04-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.15
030-58837,2013-04-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.1
030-58837,2013-04-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.3
030-58837,2013-04-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.25
030-58837,2013-05-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.435
030-58837,2013-05-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.624
030-58837,2013-05-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.26
030-58837,2013-05-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.34
030-58837,2013-05-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.83
030-58837,2013-05-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.54
030-58837,2013-06-10,NIVA (historic),0.0,0.0,CA_mg/l,=,0.15
030-58837,2013-06-10,NIVA (historic),0.0,0.0,CA_mg/l,=,0.19
030-58837,2013-06-10,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.81
030-58837,2013-06-10,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.77
030-58837,2013-08-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.21600000000000003
030-58837,2013-08-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.31
030-58837,2013-08-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.08
030-58837,2013-08-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.07
030-58837,2013-08-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.97
030-58837,2013-08-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.94
030-58837,2013-10-07,NIVA (historic),0.0,0.0,CA_mg/l,=,0.235
030-58837,2013-10-07,NIVA (historic),0.0,0.0,CA_mg/l,=,0.28
030-58837,2013-10-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.1
030-58837,2013-10-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.12
030-58837,2013-10-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.11
030-58837,2013-10-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.03
030-58837,2014-02-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.5
030-58837,2014-02-03,NIVA (historic),0.0,0.0,CA_mg/l,=,7.9
030-58837,2014-02-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.43
030-58837,2014-02-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,11.5
030-58837,2014-02-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.81
030-58837,2014-02-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.96
030-58837,2014-03-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.387
030-58837,2014-03-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.441
030-58837,2014-03-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.26
030-58837,2014-03-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.27
030-58837,2014-03-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.44
030-58837,2014-03-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.5
030-58837,2014-04-07,NIVA (historic),0.0,0.0,CA_mg/l,=,0.402
030-58837,2014-04-07,NIVA (historic),0.0,0.0,CA_mg/l,=,0.457
030-58837,2014-04-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.47
030-58837,2014-04-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.49
030-58837,2014-04-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.52
030-58837,2014-04-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.61
030-58837,2014-05-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.248
030-58837,2014-05-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.28
030-58837,2014-05-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.91
030-58837,2014-05-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.92
030-58837,2014-05-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.57
030-58837,2014-05-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.67
030-58837,2014-06-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.14
030-58837,2014-06-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.16
030-58837,2014-06-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.77
030-58837,2014-06-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.81
030-58837,2014-10-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.40299999999999997
030-58837,2014-10-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.49700000000000005
030-58837,2014-10-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.08
030-58837,2014-10-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.05
030-58837,2014-10-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.68
030-58837,2014-10-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.94
030-58837,2014-11-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.195
030-58837,2014-11-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.3
030-58837,2014-11-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.24
030-58837,2014-11-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.34
030-58837,2014-11-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.6
030-58837,2014-11-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.81
030-58837,2014-12-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.282
030-58837,2014-12-01,NIVA (historic),0.0,0.0,CA_mg/l,=,0.28
030-58837,2014-12-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.31
030-58837,2014-12-01,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.21
030-58837,2014-12-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.77
030-58837,2014-12-01,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.88
030-58837,2015-01-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.374
030-58837,2015-01-05,NIVA (historic),0.0,0.0,CA_mg/l,=,0.44299999999999995
030-58837,2015-01-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.19
030-58837,2015-01-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.87
030-58837,2015-01-05,NIVA (historic),0.0,0.0,TEMP_°C,=,2.4
030-58837,2015-01-05,NIVA (historic),0.0,0.0,TEMP_°C,=,2.8
030-58837,2015-02-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.8859999999999999
030-58837,2015-02-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.9440000000000001
030-58837,2015-02-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.89
030-58837,2015-02-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.87
030-58837,2015-02-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.16
030-58837,2015-02-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.07
030-58837,2015-03-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.5429999999999999
030-58837,2015-03-02,NIVA (historic),0.0,0.0,CA_mg/l,=,0.578
030-58837,2015-03-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.54
030-58837,2015-03-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.42
030-58837,2015-03-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.32
030-58837,2015-03-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.15
030-58837,2015-04-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.6829999999999999
030-58837,2015-04-06,NIVA (historic),0.0,0.0,CA_mg/l,=,0.667
030-58837,2015-04-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.82
030-58837,2015-04-06,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.84
030-58837,2015-04-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.4
030-58837,2015-04-06,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.33
030-58837,2015-05-04,NIVA (historic),0.0,0.0,CA_mg/l,=,0.418
030-58837,2015-05-04,NIVA (historic),0.0,0.0,CA_mg/l,=,0.599
030-58837,2015-05-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.89
030-58837,2015-05-04,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.81
030-58837,2015-05-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.14
030-58837,2015-05-04,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.22
030-58837,2015-06-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.23399999999999999
030-58837,2015-06-03,NIVA (historic),0.0,0.0,CA_mg/l,=,0.33
030-58837,2015-06-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.0
030-58837,2015-06-03,NIVA (historic),0.0,0.0,KOND_mS/m,=,1.99
030-58837,2015-06-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.43
030-58837,2015-06-03,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,5.5
030-58838,2012-03-05,NIVA (historic),0.0,0.0,CA_mg/l,=,1.97
030-58838,2012-03-05,NIVA (historic),0.0,0.0,CA_mg/l,=,1.12
030-58838,2012-03-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,13.9
030-58838,2012-03-05,NIVA (historic),0.0,0.0,KOND_mS/m,=,3.49
030-58838,2012-03-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.27
030-58838,2012-03-05,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.35
030-58838,2012-04-02,NIVA (historic),0.0,0.0,CA_mg/l,=,1.49
030-58838,2012-04-02,NIVA (historic),0.0,0.0,CA_mg/l,=,1.21
030-58838,2012-04-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.88
030-58838,2012-04-02,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.33
030-58838,2012-04-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.35
030-58838,2012-04-02,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.27
030-58838,2012-04-16,NIVA (historic),0.0,0.0,CA_mg/l,=,1.69
030-58838,2012-04-16,NIVA (historic),0.0,0.0,CA_mg/l,=,3.12
030-58838,2012-04-16,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.64
030-58838,2012-04-16,NIVA (historic),0.0,0.0,KOND_mS/m,=,4.5
030-58838,2012-04-16,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.58
030-58838,2012-04-16,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.82
030-58838,2012-05-07,NIVA (historic),0.0,0.0,CA_mg/l,=,1.6
030-58838,2012-05-07,NIVA (historic),0.0,0.0,CA_mg/l,=,1.55
030-58838,2012-05-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.66
030-58838,2012-05-07,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.69
030-58838,2012-05-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.52
030-58838,2012-05-07,NIVA (historic),0.0,0.0,PH_<ubenevnt>,=,6.39
030-58838,2012-05-14,NIVA (historic),0.0,0.0,CA_mg/l,=,1.05
030-58838,2012-05-14,NIVA (historic),0.0,0.0,CA_mg/l,=,1.08
030-58838,2012-05-14,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.17
030-58838,2012-05-14,NIVA (historic),0.0,0.0,KOND_mS/m,=,2.19
