vannmiljo_code,sample_date,lab,depth1,depth2,par_unit,flag,value
021-101031,2020-09-09 07:00:54.999996,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,9.0
021-101031,2020-09-09 07:00:54.999996,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2
021-101031,2020-09-09 07:00:54.999996,Eurofins,0.0,0.0,TEMP_°C,nan,15.2
021-101031,2020-09-09 07:00:54.999996,Eurofins,0.0,0.0,TEMP_°C,nan,15.3
021-101031,2020-09-22 07:15:38.999998,Eurofins,0.0,0.0,CA_mg/l,nan,0.58
021-101031,2020-09-22 07:15:38.999998,Eurofins,0.0,0.0,CA_mg/l,nan,0.59
021-101031,2020-09-22 07:15:38.999998,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.9
021-101031,2020-09-22 07:15:38.999998,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1
021-101031,2020-09-22 07:15:38.999998,Eurofins,0.0,0.0,TEMP_°C,nan,13.9
021-101031,2020-09-22 07:15:38.999998,Eurofins,0.0,0.0,TEMP_°C,nan,13.8
021-101031,2020-10-06 07:20:52.000000,Eurofins,0.0,0.0,CA_mg/l,nan,0.72
021-101031,2020-10-06 07:20:52.000000,Eurofins,0.0,0.0,CA_mg/l,nan,0.65
021-101031,2020-10-06 07:20:52.000000,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.9
021-101031,2020-10-06 07:20:52.000000,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1
021-101031,2020-10-06 07:20:52.000000,Eurofins,0.0,0.0,TEMP_°C,nan,11.4
021-101031,2020-10-06 07:20:52.000000,Eurofins,0.0,0.0,TEMP_°C,nan,11.5
021-101031,2020-10-20 07:20:07.000002,Eurofins,0.0,0.0,CA_mg/l,nan,0.72
021-101031,2020-10-20 07:20:07.000002,Eurofins,0.0,0.0,CA_mg/l,nan,0.71
021-101031,2020-10-20 07:20:07.000002,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1
021-101031,2020-10-20 07:20:07.000002,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1
021-101031,2020-10-20 07:20:07.000002,Eurofins,0.0,0.0,TEMP_°C,nan,2.5
021-101031,2020-10-20 07:20:07.000002,Eurofins,0.0,0.0,TEMP_°C,nan,3.3
021-101031,2020-11-03 07:05:06.999999,Eurofins,0.0,0.0,CA_mg/l,nan,0.68
021-101031,2020-11-03 07:05:06.999999,Eurofins,0.0,0.0,CA_mg/l,nan,0.67
021-101031,2020-11-03 07:05:06.999999,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2
021-101031,2020-11-03 07:05:06.999999,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.3
021-101031,2020-11-03 07:05:06.999999,Eurofins,0.0,0.0,TEMP_°C,nan,8.0
021-101031,2020-11-03 07:05:06.999999,Eurofins,0.0,0.0,TEMP_°C,nan,7.7
021-101031,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,CA_mg/l,nan,0.68
021-101031,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,CA_mg/l,nan,0.7
021-101031,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,CA_mg/l,nan,0.71
021-101031,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1
021-101031,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
021-101031,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
021-101031,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,TEMP_°C,nan,7.2
021-101031,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,TEMP_°C,nan,7.1
021-101031,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,TEMP_°C,nan,7.1
021-101031,2020-12-01 07:20:24.999999,Eurofins,0.0,0.0,CA_mg/l,nan,0.74
021-101031,2020-12-01 07:20:24.999999,Eurofins,0.0,0.0,CA_mg/l,nan,0.75
021-101031,2020-12-01 07:20:24.999999,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
021-101031,2020-12-01 07:20:24.999999,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2
021-101031,2020-12-01 07:20:24.999999,Eurofins,0.0,0.0,TEMP_°C,nan,2.9
021-101031,2020-12-01 07:20:24.999999,Eurofins,0.0,0.0,TEMP_°C,nan,2.9
021-101031,2020-12-08 07:20:50.999997,Eurofins,0.0,0.0,CA_mg/l,nan,0.63
021-101031,2020-12-08 07:20:50.999997,Eurofins,0.0,0.0,CA_mg/l,nan,0.65
021-101031,2020-12-08 07:20:50.999997,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
021-101031,2020-12-08 07:20:50.999997,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1
021-101031,2020-12-08 07:20:50.999997,Eurofins,0.0,0.0,TEMP_°C,nan,4.3
021-101031,2020-12-08 07:20:50.999997,Eurofins,0.0,0.0,TEMP_°C,nan,4.4
021-101031,2020-12-22 07:10:17.000003,Eurofins,0.0,0.0,CA_mg/l,nan,0.74
021-101031,2020-12-22 07:10:17.000003,Eurofins,0.0,0.0,CA_mg/l,nan,0.72
021-101031,2020-12-22 07:10:17.000003,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
021-101031,2020-12-22 07:10:17.000003,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
021-101031,2020-12-22 07:10:17.000003,Eurofins,0.0,0.0,TEMP_°C,nan,4.8
021-101031,2020-12-22 07:10:17.000003,Eurofins,0.0,0.0,TEMP_°C,nan,4.7
021-32115,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,CA_mg/l,nan,0.88
021-32115,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,CA_mg/l,nan,0.83
021-32115,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.5
021-32115,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.5
021-32115,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,TEMP_°C,nan,7.1
021-32115,2020-11-17 07:15:49.000003,Eurofins,0.0,0.0,TEMP_°C,nan,7.1
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.019
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.018
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ANC_µekv/l,nan,66.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ANC_µekv/l,nan,77.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CA_mg/l,nan,1.2
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CA_mg/l,nan,1.3
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CL_mg/l,nan,1.9
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CL_mg/l,nan,1.9
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,88.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,87.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,KOND_mS/m,nan,1.43
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,KOND_mS/m,nan,1.39
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,K_mg/l,nan,0.16
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,K_mg/l,nan,0.16
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,LAL_µg/l Al,nan,12.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,LAL_µg/l Al,nan,13.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,MG_mg/l,nan,0.18
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,MG_mg/l,nan,0.18
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,25.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,26.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,220.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,300.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,NA_mg/l,nan,1.2
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,NA_mg/l,nan,1.3
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,3.1
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,3.6
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,RAL_µg/l Al,nan,100.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,RAL_µg/l Al,nan,100.0
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,654.560585885486
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,701.3149134487351
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SO4_mg/l,nan,0.48
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SO4_mg/l,nan,0.37
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,TOC_mg/l C,nan,7.6
021-46388 ,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,TOC_mg/l C,nan,7.8
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ALK_mmol/l,<,0.01
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ALK_mmol/l,<,0.01
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ANC_µekv/l,nan,22.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ANC_µekv/l,nan,32.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CA_mg/l,nan,0.53
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CA_mg/l,nan,0.49
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CL_mg/l,nan,1.9
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CL_mg/l,nan,1.8
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,79.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,80.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,KOND_mS/m,nan,1.34
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,KOND_mS/m,nan,1.36
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,K_mg/l,nan,0.14
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,K_mg/l,nan,0.13
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,LAL_µg/l Al,nan,41.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,LAL_µg/l Al,nan,50.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,MG_mg/l,nan,0.2
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,MG_mg/l,nan,0.19
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,35.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,36.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,330.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,260.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,NA_mg/l,nan,1.3
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,NA_mg/l,nan,1.2
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,3.6
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,5.2
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.3
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.2
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,RAL_µg/l Al,nan,120.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,RAL_µg/l Al,nan,130.0
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,701.3149134487351
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,701.3149134487351
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SO4_mg/l,nan,1.22
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SO4_mg/l,nan,0.5
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,TOC_mg/l C,nan,6.7
021-79147,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,TOC_mg/l C,nan,6.9
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.06
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.057
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ANC_µekv/l,nan,110.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ANC_µekv/l,nan,110.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CA_mg/l,nan,2.1
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CA_mg/l,nan,2.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CL_mg/l,nan,2.2
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CL_mg/l,nan,2.1
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,64.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,63.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,KOND_mS/m,nan,1.86
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,KOND_mS/m,nan,1.84
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,K_mg/l,nan,0.18
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,K_mg/l,nan,0.18
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,LAL_µg/l Al,nan,8.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,LAL_µg/l Al,nan,11.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,MG_mg/l,nan,0.22
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,MG_mg/l,nan,0.22
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,37.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,38.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,230.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,210.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,NA_mg/l,nan,1.4
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,NA_mg/l,nan,1.4
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,4.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,4.5
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.5
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.4
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,RAL_µg/l Al,nan,72.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,RAL_µg/l Al,nan,74.0
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,841.5778961384821
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,841.5778961384821
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SO4_mg/l,nan,0.52
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SO4_mg/l,nan,0.48
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,TOC_mg/l C,nan,7.2
021-86500,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,TOC_mg/l C,nan,7.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.136
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.137
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ANC_µekv/l,nan,190.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ANC_µekv/l,nan,200.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CA_mg/l,nan,3.7
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CA_mg/l,nan,3.6
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CL_mg/l,nan,2.2
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,CL_mg/l,nan,2.1
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,38.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,34.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,KOND_mS/m,nan,2.53
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,KOND_mS/m,nan,2.53
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,K_mg/l,nan,0.17
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,K_mg/l,nan,0.17
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,LAL_µg/l Al,nan,-3.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,LAL_µg/l Al,nan,1.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,MG_mg/l,nan,0.24
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,MG_mg/l,nan,0.24
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,54.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,51.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,250.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,210.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,NA_mg/l,nan,1.4
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,NA_mg/l,nan,1.5
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,3.4
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,4.2
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,7.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,7.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,RAL_µg/l Al,nan,35.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,RAL_µg/l Al,nan,35.0
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,794.823568575233
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,794.823568575233
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SO4_mg/l,nan,0.44
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,SO4_mg/l,nan,0.46
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,TOC_mg/l C,nan,5.8
021-86768,2020-10-07 07:20:54.999998,Eurofins,0.0,0.0,TOC_mg/l C,nan,5.7
022-32019,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,CA_mg/l,nan,0.81
022-32019,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,CA_mg/l,nan,1.7
022-32019,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.6
022-32019,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1
022-58904,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,CA_mg/l,nan,0.87
022-58904,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,CA_mg/l,nan,2.0
022-58904,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,76.0
022-58904,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,46.0
022-58904,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,KOND_mS/m,nan,2.75
022-58904,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,KOND_mS/m,nan,3.58
022-58904,2020-12-09 07:20:07.999996,Eurofins,0.0,0.0,LAL_µg/l Al,nan,44.0
